X,Y,CAD_EVENT_REL_COMMON_ID,FIRST_EVENT_SUBTYPE,XCOORD,YCOORD,CALENDAR_DATE,TIME,N_EVENTS
-71.04738362337423,42.33016050573783,1833288,REPORTED INJURIES   (P) (E) (F),778554.02,2945663.68,2016-07-16 00:00:00.000,19:33:20,1
-71.089910178461182,42.312640424427094,1833596,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),767085.64,2939220.91,2016-07-16 00:00:00.000,22:40:09,1
-71.166353102520048,42.277831580903715,1833613,REPORTED INJURIES   (P) (E) (F),746459.49,2926445.85,2016-07-16 00:00:00.000,22:48:36,1
-71.071171640819884,42.287964651446359,1833692,REPORTED INJURIES   (P) (E) (F),772199.11,2930253.61,2016-07-16 00:00:00.000,23:30:05,1
-71.058915344459365,42.282011496781827,1833762,REPORTED INJURIES   (P) (E) (F),775526.61,2928101.11,2016-07-17 00:00:00.000,00:02:43,1
-71.070234192579946,42.279666046542886,1833785,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),772468,2927230.76,2016-07-17 00:00:00.000,00:06:45,1
-71.067177490229909,42.377656715130591,1834204,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773113.98,2962944.43,2016-07-17 00:00:00.000,04:34:58,1
-71.036830626636799,42.34683170094803,1834524,REPORTED INJURIES   (P) (E) (F),781374.53,2951754.27,2016-07-17 00:00:00.000,10:28:37,1
-71.058402639959453,42.307675388471168,1834552,PEDESTRIAN STRUCK   (P) (E) (F),775616.93,2937454.12,2016-07-17 00:00:00.000,10:41:17,1
-71.049016966578364,42.293279578841172,1834938,REPORTED INJURIES   (P) (E) (F),778183.43,2932221.36,2016-07-17 00:00:00.000,14:40:17,1
-71.076777173513136,42.383749262832559,1834950,REPORTED INJURIES   (P) (E) (F),770509.18,2965151.67,2016-07-17 00:00:00.000,14:48:44,1
-71.078459748871467,42.296814707250093,1835343,REPORTED INJURIES   (P) (E) (F),770211.17,2933468.87,2016-07-17 00:00:00.000,18:42:06,1
-71.089331863978046,42.291072515186258,1835543,REPORTED INJURIES   (P) (E) (F),767279.9,2931361.98,2016-07-17 00:00:00.000,20:39:56,1
-71.080168214668262,42.278885857848479,1835726,REPORTED INJURIES   (P) (E) (F),769781.12,2926933.06,2016-07-17 00:00:00.000,22:14:22,1
-71.086584229474681,42.307176087526393,1835785,PEDESTRIAN STRUCK   (P) (E) (F),767994.87,2937233.96,2016-07-17 00:00:00.000,22:45:08,1
-71.052377142475891,42.320626130620987,1835839,REPORTED INJURIES   (P) (E) (F),777222.02,2942182.07,2016-07-17 00:00:00.000,23:09:40,1
-71.073732187980681,42.375908240944604,1836087,REPORTED INJURIES   (P) (E) (F),771346.12,2962298.33,2016-07-18 00:00:00.000,02:31:50,1
-71.074789959308418,42.354824772720775,1836232,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),771098.61,2954613.66,2016-07-18 00:00:00.000,06:58:25,1
-71.11071623626259,42.352212220948687,1836304,REPORTED INJURIES   (P) (E) (F),761392.35,2953615.23,2016-07-18 00:00:00.000,07:57:53,1
-71.052196732233085,42.358687764774928,1836393,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),777197.99,2956052.66,2016-07-18 00:00:00.000,08:50:45,1
-71.080732916761292,42.311902675543905,1836599,PEDESTRIAN STRUCK   (P) (E) (F),769569.16,2938964.13,2016-07-18 00:00:00.000,10:39:48,1
-71.064838173799728,42.335370168000921,1836664,REPORTED INJURIES   (P) (E) (F),773824.67,2947537.61,2016-07-18 00:00:00.000,11:04:35,1
-71.046854137891955,42.291706062466972,1836733,REPORTED INJURIES   (P) (E) (F),778771.64,2931651.05,2016-07-18 00:00:00.000,11:42:38,1
-71.090873717654077,42.331925166747453,1836850,REPORTED INJURIES   (P) (E) (F),766791.32,2946247.35,2016-07-18 00:00:00.000,12:42:10,1
-71.097093228698952,42.348989177203023,1837026,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),765080.25,2952457.79,2016-07-18 00:00:00.000,14:03:49,1
-71.082590839204613,42.280415046918783,1837050,REPORTED INJURIES   (P) (E) (F),769122.79,2927487.1,2016-07-18 00:00:00.000,14:13:56,1
-71.058914664556454,42.349962811525785,1837086,REPORTED INJURIES   (P) (E) (F),775398.74,2952863.66,2016-07-18 00:00:00.000,14:27:41,1
-71.072282741945202,42.310095076557872,1837393,PEDESTRIAN STRUCK   (P) (E) (F),771858.03,2938316.76,2016-07-18 00:00:00.000,16:45:07,1
-71.053106424986595,42.344406497817054,1837558,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),776979.39,2950847.01,2016-07-18 00:00:00.000,17:25:01,1
-71.092392220018127,42.321119116648298,1838025,REPORTED INJURIES   (P) (E) (F),766399.55,2942307.47,2016-07-18 00:00:00.000,21:37:09,1
-71.088134773468425,42.34811804821058,1838624,PEDESTRIAN STRUCK   (P) (E) (F),767503.41,2952151.9,2016-07-19 00:00:00.000,08:20:20,1
-71.123936000212439,42.358830624508826,1838676,PEDESTRIAN STRUCK   (P) (E) (F),757808.36,2956011.08,2016-07-19 00:00:00.000,08:42:55,1
-71.061544172837216,42.341176165870465,1838798,REPORTED INJURIES   (P) (E) (F),774704.41,2949657.98,2016-07-19 00:00:00.000,09:45:33,1
-71.092012439261737,42.274062615465624,1839155,REPORTED INJURIES   (P) (E) (F),766584.28,2925159.85,2016-07-19 00:00:00.000,12:11:18,1
-71.067006130576956,42.306259919449971,1839281,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773292.36,2936926.37,2016-07-19 00:00:00.000,13:16:10,1
-71.064128157071153,42.298941081853314,1839766,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),774084.48,2934263.24,2016-07-19 00:00:00.000,17:00:29,1
-71.10259916930714,42.311440466822091,1840053,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),763655.65,2938767.38,2016-07-19 00:00:00.000,19:05:20,1
-71.131321696017253,42.356046190978446,1840352,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),755816.57,2954987.66,2016-07-19 00:00:00.000,21:53:55,1
-71.090254415084516,42.287565165958881,1840408,REPORTED INJURIES   (P) (E) (F),767036.43,2930082.65,2016-07-19 00:00:00.000,22:35:15,1
-71.075061185252849,42.335023165422953,1840468,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),771061.25,2947397.22,2016-07-19 00:00:00.000,23:21:28,1
-71.080574983760272,42.312101925713208,1840985,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),769611.52,2939036.95,2016-07-20 00:00:00.000,08:39:39,1
-71.089539533323489,42.323463189627084,1841054,REPORTED INJURIES   (P) (E) (F),767166.91,2943165.39,2016-07-20 00:00:00.000,09:10:11,1
-71.065854180790225,42.279326041009675,1841239,REPORTED INJURIES   (P) (E) (F),773653.92,2927112.86,2016-07-20 00:00:00.000,10:20:25,1
-71.091874530096035,42.350219691267192,1841323,REPORTED INJURIES   (P) (E) (F),766488.81,2952912.92,2016-07-20 00:00:00.000,11:02:52,1
-71.064135180511087,42.339463160999472,1841495,REPORTED INJURIES   (P) (E) (F),774007.12,2949030.14,2016-07-20 00:00:00.000,12:18:53,1
-71.049954147619275,42.300166078096744,1841980,REPORTED INJURIES   (P) (E) (F),777916.63,2934729.56,2016-07-20 00:00:00.000,16:21:53,1
-71.052379087349877,42.337491657481166,1842234,REPORTED INJURIES   (P) (E) (F),777189.24,2948328.15,2016-07-20 00:00:00.000,17:55:19,1
-71.149096722397701,42.356175205693965,1842440,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),751012,2955014.41,2016-07-20 00:00:00.000,19:30:47,1
-71.042820129328874,42.350478185155957,1842612,REPORTED INJURIES   (P) (E) (F),779748.29,2953074.38,2016-07-20 00:00:00.000,21:02:39,1
-71.093007224535171,42.27872881143594,1843000,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),766306.94,2926858.99,2016-07-21 00:00:00.000,01:20:21,2
-71.151096743803308,42.349023410364417,1843075,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),750482.08,2952405.93,2016-07-21 00:00:00.000,02:35:12,1
-71.13406467023151,42.348637666671166,1843378,PEDESTRIAN STRUCK   (P) (E) (F),755086.76,2952284.65,2016-07-21 00:00:00.000,08:32:22,1
-71.091953524748774,42.321675080469419,1843383,PEDESTRIAN STRUCK   (P) (E) (F),766517.22,2942510.64,2016-07-21 00:00:00.000,08:36:00,1
-71.063994173023715,42.28737604734539,1844109,REPORTED INJURIES   (P) (E) (F),774142.27,2930048.96,2016-07-21 00:00:00.000,13:54:03,1
-71.063346555543333,42.378014664398485,1844170,REPORTED INJURIES   (P) (E) (F),774148.41,2963080.15,2016-07-21 00:00:00.000,14:17:14,2
-71.0647615189406,42.331054854319127,1844188,PEDESTRIAN STRUCK   (P) (E) (F),773853.42,2945965.14,2016-07-21 00:00:00.000,14:22:24,2
-71.075736286701272,42.334464956322606,1844294,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),770879.73,2947192.89,2016-07-21 00:00:00.000,15:13:30,1
-71.121944309899149,42.245795983266596,1844307,REPORTED INJURIES   (P) (E) (F),758529.24,2914821.79,2016-07-21 00:00:00.000,15:18:29,1
-71.124796322168962,42.251698991342423,1844315,REPORTED INJURIES   (P) (E) (F),757747.57,2916969.51,2016-07-21 00:00:00.000,15:24:42,1
-71.134437808108544,42.35324345446999,1844400,REPORTED INJURIES   (P) (E) (F),754978.7,2953962.66,2016-07-21 00:00:00.000,16:07:15,1
-71.073739070007193,42.34886008144322,1844662,PEDESTRIAN STRUCK   (P) (E) (F),771393.52,2952441.43,2016-07-21 00:00:00.000,17:47:51,1
-71.114857835306893,42.297990739803609,1844990,REPORTED INJURIES   (P) (E) (F),760362.08,2933850.87,2016-07-21 00:00:00.000,20:18:50,1
-71.080511461529966,42.292032510803949,1845085,PEDESTRIAN STRUCK   (P) (E) (F),769664.67,2931723.43,2016-07-21 00:00:00.000,21:01:04,1
-71.084464215772087,42.283206062827183,1845216,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),768610.88,2928501.71,2016-07-21 00:00:00.000,22:12:22,1
-71.06502405219014,42.31700117111847,1845600,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),773808.55,2940843.38,2016-07-22 00:00:00.000,02:35:04,1
-71.09775125847483,42.318419134515324,1846334,REPORTED INJURIES   (P) (E) (F),764954.91,2941316.67,2016-07-22 00:00:00.000,11:26:43,1
-71.166699232806081,42.289032049160426,1846360,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),746349.87,2930527.11,2016-07-22 00:00:00.000,11:35:40,1
-71.0891705087502,42.290831552856126,1846373,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),767323.98,2931274.38,2016-07-22 00:00:00.000,11:41:56,1
-71.152187632942102,42.287538076885511,1846697,REPORTED INJURIES   (P) (E) (F),750278.56,2929998.36,2016-07-22 00:00:00.000,14:10:06,1
-71.075270614275226,42.313853578370811,1846842,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),771043.04,2939682.38,2016-07-22 00:00:00.000,15:11:04,1
-71.071995171122964,42.291651030040853,1847486,PEDESTRIAN STRUCK   (P) (E) (F),771969.54,2931595.86,2016-07-22 00:00:00.000,20:05:53,1
-71.087228181479915,42.296069655474831,1847636,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),767840.27,2933185.76,2016-07-22 00:00:00.000,21:19:04,1
-71.062169160311527,42.367945226973788,1848076,REPORTED INJURIES   (P) (E) (F),774485.37,2959412.27,2016-07-23 00:00:00.000,01:34:12,1
-71.06251921082935,42.331914029278508,1848172,REPORTED INJURIES   (P) (E) (F),774458.12,2946281.34,2016-07-23 00:00:00.000,02:25:06,1
-71.078205541665298,42.348323644442047,1848201,REPORTED INJURIES   (P) (E) (F),770187.12,2952239.94,2016-07-23 00:00:00.000,02:41:21,1
-71.076350763201859,42.384292199779651,1848310,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),770623.4,2965350.1,2016-07-23 00:00:00.000,05:26:26,1
-71.057599122589963,42.305975058387801,1848446,REPORTED INJURIES   (P) (E) (F),775837.49,2936835.62,2016-07-23 00:00:00.000,08:04:52,1
-71.050510887225158,42.302310322435005,1848683,REPORTED INJURIES   (P) (E) (F),777761.9,2935510.16,2016-07-23 00:00:00.000,10:46:39,1
-71.111559146156608,42.302349147550132,1849093,REPORTED INJURIES   (P) (E) (F),761247.26,2935443.19,2016-07-23 00:00:00.000,14:31:40,1
-71.060531836680283,42.366466643779781,1849245,PEDESTRIAN STRUCK   (P) (E) (F),774930.61,2958875.72,2016-07-23 00:00:00.000,15:59:38,1
-71.128938819537183,42.285709094564019,1849315,PEDESTRIAN STRUCK   (P) (E) (F),756572.14,2929358.36,2016-07-23 00:00:00.000,16:35:48,1
-71.061634173419094,42.293596077209287,1849608,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),774769.19,2932318.9,2016-07-23 00:00:00.000,18:52:02,1
-71.06690396060965,42.361241870112721,1850200,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),773218.26,2956962.9,2016-07-23 00:00:00.000,23:37:30,1
-71.077423968689331,42.32774948799365,1850233,REPORTED INJURIES   (P) (E) (F),770435.54,2944743.39,2016-07-23 00:00:00.000,23:57:32,1
-71.056916625424932,42.32858742993993,1850406,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),775979.3,2945076.89,2016-07-24 00:00:00.000,01:28:36,1
-71.10131695429628,42.332975228202649,1850589,ENTRAPMENT   (P) (E) (F),763965.78,2946616.64,2016-07-24 00:00:00.000,03:34:11,1
-71.013056046101525,42.391489269909137,1850699,REPORTED INJURIES   (P) (E) (F),787708.5,2968064.14,2016-07-24 00:00:00.000,06:24:02,1
-71.071200181111294,42.332335495339251,1850718,PEDESTRIAN STRUCK   (P) (E) (F),772110.1,2946423.01,2016-07-24 00:00:00.000,06:53:01,1
-71.062500284521164,42.315911013769608,1850985,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),774493.15,2940449.6,2016-07-24 00:00:00.000,11:09:46,1
-71.076374178101162,42.288146050314076,1851028,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),770791.09,2930312.68,2016-07-24 00:00:00.000,11:37:24,1
-71.082012911864638,42.310280077766912,1852245,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),769225.85,2938371.13,2016-07-24 00:00:00.000,23:46:00,1
-71.065941784825242,42.343955255059164,1852665,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773510.36,2950664.65,2016-07-25 00:00:00.000,07:29:29,1
-71.058694152008869,42.282306053371499,1853258,REPORTED INJURIES   (P) (E) (F),775585.91,2928208.76,2016-07-25 00:00:00.000,12:02:28,1
-71.121268638550177,42.351886419965325,1853308,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),758540.52,2953483.66,2016-07-25 00:00:00.000,12:25:54,1
-71.127921724411905,42.300192721975371,1853363,REPORTED INJURIES   (P) (E) (F),756824.33,2934637.62,2016-07-25 00:00:00.000,13:13:32,1
-71.057884102934167,42.309968193024098,1853527,REPORTED INJURIES   (P) (E) (F),775752.86,2938290.38,2016-07-25 00:00:00.000,14:01:59,1
-71.064224748314103,42.362749285424464,1854013,PEDESTRIAN STRUCK   (P) (E) (F),773939.55,2957515.92,2016-07-25 00:00:00.000,17:29:08,1
-71.074716626576915,42.278159982931129,1854564,REPORTED INJURIES   (P) (E) (F),771257.73,2926675.85,2016-07-25 00:00:00.000,22:02:06,1
-71.059916675272348,42.281727889372554,1854737,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),775256.18,2927996.36,2016-07-25 00:00:00.000,23:43:41,1
-71.165316706761999,42.287470057471864,1855188,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),746726.18,2929959.36,2016-07-26 00:00:00.000,08:05:48,1
-71.092312045191719,42.339101624555461,1855189,PEDESTRIAN STRUCK   (P) (E) (F),766389.91,2948860.72,2016-07-26 00:00:00.000,08:05:00,1
-71.104849685891139,42.302321275228834,1855389,REPORTED INJURIES   (P) (E) (F),763062.33,2935441.37,2016-07-26 00:00:00.000,09:47:45,1
-71.097077362900762,42.317044609518426,1855570,REPORTED INJURIES   (P) (E) (F),765139.53,2940816.63,2016-07-26 00:00:00.000,11:08:42,1
-71.074400456111917,42.332865090779492,1855595,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),771243.82,2946611.67,2016-07-26 00:00:00.000,11:19:29,1
-71.094375144433585,42.331421903284202,1855599,REPORTED INJURIES   (P) (E) (F),765845.44,2946059.43,2016-07-26 00:00:00.000,11:21:58,1
-71.059769134625583,42.362981206003269,1855687,PEDESTRIAN STRUCK   (P) (E) (F),775143.28,2957606.62,2016-07-26 00:00:00.000,12:03:10,1
-71.09411825456688,42.26753302330448,1855848,REPORTED INJURIES   (P) (E) (F),766025.69,2922777.66,2016-07-26 00:00:00.000,13:17:11,1
-71.062214169701804,42.322146115774608,1856025,REPORTED INJURIES   (P) (E) (F),774558.87,2942722.17,2016-07-26 00:00:00.000,14:36:42,1
-71.048114870324071,42.291729029927353,1856333,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),778430.49,2931657.61,2016-07-26 00:00:00.000,16:50:44,1
-71.075618968712561,42.335297962174863,1856586,PEDESTRIAN STRUCK   (P) (E) (F),770909.94,2947496.61,2016-07-26 00:00:00.000,18:34:18,1
-71.0531841204225,42.360046198571894,1857059,PEDESTRIAN STRUCK   (P) (E) (F),776928.53,2956546.3,2016-07-26 00:00:00.000,22:48:12,1
-71.039303384830731,42.383197842892784,1857291,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),780634.5,2965003.18,2016-07-27 00:00:00.000,01:56:40,1
-71.07147529691251,42.326694308883212,1857438,REPORTED INJURIES   (P) (E) (F),772046.04,2944366.89,2016-07-27 00:00:00.000,05:54:00,1
-71.048428810900447,42.348692672567381,1857486,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),778235.65,2952415.63,2016-07-27 00:00:00.000,06:43:17,1
-71.073364170465538,42.333626141121151,1857560,PEDESTRIAN STRUCK   (P) (E) (F),771522.63,2946890.41,2016-07-27 00:00:00.000,07:52:08,1
-71.073858720120114,42.347957360971328,1857613,REPORTED INJURIES   (P) (E) (F),771362.82,2952112.3,2016-07-27 00:00:00.000,08:27:59,1
-71.06750674459758,42.327579513132029,1858040,NO INJURIES,773117.55,2944694.89,2016-07-27 00:00:00.000,11:27:49,1
-71.137189980370238,42.358764452644614,1858296,PEDESTRIAN STRUCK   (P) (E) (F),754226.23,2955971.45,2016-07-27 00:00:00.000,13:19:12,1
-71.08864146328699,42.349154192744273,1858607,PEDESTRIAN STRUCK   (P) (E) (F),767364.62,2952528.83,2016-07-27 00:00:00.000,15:38:59,1
-71.103554268450935,42.329776154899463,1858675,REPORTED INJURIES   (P) (E) (F),763366.26,2945448.02,2016-07-27 00:00:00.000,16:17:10,1
-71.168244413842146,42.346816194436933,1858909,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),745849.88,2951583.08,2016-07-27 00:00:00.000,17:44:44,1
-71.06502405219014,42.31700117111847,1859134,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773808.55,2940843.38,2016-07-27 00:00:00.000,19:21:32,1
-71.092147092818792,42.309871780789578,1859330,PEDESTRIAN STRUCK   (P) (E) (F),766485.44,2938209.07,2016-07-27 00:00:00.000,20:52:32,1
-71.118072576755992,42.278476377724822,1859373,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),759524.22,2926735.63,2016-07-27 00:00:00.000,21:06:05,1
-71.063873154914432,42.339941150293981,1859554,REPORTED INJURIES   (P) (E) (F),774077.07,2949204.69,2016-07-27 00:00:00.000,22:53:19,1
-71.125314510326021,42.23544389742262,1860164,REPORTED INJURIES   (P) (E) (F),757633.3,2911045.34,2016-07-28 00:00:00.000,08:52:52,1
-71.070724194752458,42.280456049276282,1860349,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),772333.95,2927517.98,2016-07-28 00:00:00.000,10:15:00,1
-71.13275759369229,42.355539014087839,1860754,REPORTED INJURIES   (P) (E) (F),755429.26,2954801.16,2016-07-28 00:00:00.000,13:23:18,1
-71.079515314285445,42.313512452511809,1861708,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),769895.6,2939552.38,2016-07-28 00:00:00.000,20:27:34,1
-71.064838173799728,42.335370168000921,1862321,REPORTED INJURIES   (P) (E) (F),773824.67,2947537.61,2016-07-29 00:00:00.000,04:50:02,1
-71.065702069480338,42.347687008862238,1862338,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773568.24,2952024.9,2016-07-29 00:00:00.000,05:44:01,1
-71.143683347791722,42.272841021798016,1862373,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),752602.03,2924652.03,2016-07-29 00:00:00.000,06:49:12,1
-71.064354704552599,42.3394685207967,1862388,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),773947.76,2949031.79,2016-07-29 00:00:00.000,07:12:04,1
-71.057012437808567,42.333655480605138,1862408,REPORTED INJURIES   (P) (E) (F),775943.8,2946923.64,2016-07-29 00:00:00.000,07:27:21,1
-71.137459808992318,42.353587799485041,1863163,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),754161.32,2954084.66,2016-07-29 00:00:00.000,13:55:38,1
-71.070183183318591,42.364047213277289,1863192,REPORTED INJURIES   (P) (E) (F),772326.85,2957980.74,2016-07-29 00:00:00.000,14:10:06,1
-71.114657109885556,42.324402871352255,1863193,REPORTED INJURIES   (P) (E) (F),760372.9,2943476.14,2016-07-29 00:00:00.000,14:12:22,1
-71.052391144427304,42.29934009347383,1863250,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),777258.94,2934425.09,2016-07-29 00:00:00.000,14:40:12,1
-71.157364364013887,42.283566044849117,1863271,REPORTED INJURIES   (P) (E) (F),748883.65,2928545.22,2016-07-29 00:00:00.000,14:56:35,1
-71.099608530327146,42.282335489853587,1863341,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),764514.34,2928164.86,2016-07-29 00:00:00.000,15:32:33,1
-71.07282418635485,42.278276034676118,1864006,PEDESTRIAN STRUCK   (P) (E) (F),771769.65,2926720.7,2016-07-29 00:00:00.000,20:59:56,1
-71.082741637415239,42.328613137911404,1864226,PEDESTRIAN STRUCK   (P) (E) (F),768996.06,2945051.04,2016-07-29 00:00:00.000,22:55:02,1
-71.082741637415239,42.328613137911404,1864283,PEDESTRIAN STRUCK   (P) (E) (F),768996.06,2945051.04,2016-07-29 00:00:00.000,23:31:21,1
-71.117992277997004,42.291270071307252,1864723,REPORTED INJURIES   (P) (E) (F),759525.07,2931397.94,2016-07-30 00:00:00.000,04:58:47,1
-71.055497496532311,42.341840125671666,1864744,BPD INVOVLED IN ACCIDENT,776337.87,2949908.4,2016-07-30 00:00:00.000,05:41:53,1
-71.069554988857618,42.365037564442368,1865534,REPORTED INJURIES   (P) (E) (F),772494.8,2958342.5,2016-07-30 00:00:00.000,14:30:48,1
-71.069501098497867,42.277167756695448,1865809,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),772670.98,2926321.35,2016-07-30 00:00:00.000,17:14:02,1
-71.134452777255333,42.280341403670079,1866360,ENTRAPMENT   (P) (E) (F),755088.51,2927395.85,2016-07-30 00:00:00.000,22:16:30,1
-71.147108556136715,42.350177118769587,1866652,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),751558.42,2952830.8,2016-07-31 00:00:00.000,00:45:02,1
-71.076244512497837,42.333789037350037,1867058,REPORTED INJURIES   (P) (E) (F),770743.54,2946945.89,2016-07-31 00:00:00.000,05:02:37,1
-71.075560094499949,42.288632680350347,1867132,REPORTED INJURIES   (P) (E) (F),771010.48,2930491.11,2016-07-31 00:00:00.000,06:43:00,1
-71.10703428402266,42.272706020869556,1867370,REPORTED INJURIES   (P) (E) (F),762521.08,2924646.4,2016-07-31 00:00:00.000,10:27:27,1
-71.049469147530289,42.297908669037561,1867516,REPORTED INJURIES   (P) (E) (F),778052.18,2933907.62,2016-07-31 00:00:00.000,11:57:19,1
-71.091629333437808,42.350282538542572,1867816,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),766554.98,2952936.14,2016-07-31 00:00:00.000,15:10:22,1
-71.052442770560148,42.359535960902981,1868067,PEDESTRIAN STRUCK   (P) (E) (F),777129.87,2956361.41,2016-07-31 00:00:00.000,17:31:25,1
-71.065304595203372,42.313752239047922,1868191,PEDESTRIAN STRUCK   (P) (E) (F),773738.71,2939659.03,2016-07-31 00:00:00.000,18:35:11,1
-71.128343434578369,42.301575858221128,1868231,REPORTED INJURIES   (P) (E) (F),756708.05,2935141.16,2016-07-31 00:00:00.000,18:57:46,1
-71.1452453603343,42.361582202765042,1868873,REPORTED INJURIES   (P) (E) (F),752044.78,2956989.14,2016-08-01 00:00:00.000,01:58:05,1
-71.148889085268507,42.336171041251298,1869513,UNKNOWN IF INJURIES - ADVISE NEED FOR EMS   (P) (E) (F),751098.13,2947724.72,2016-08-01 00:00:00.000,11:30:33,1
-71.060739511582568,42.281475806945885,1870072,PEDESTRIAN STRUCK   (P) (E) (F),775033.99,2927903.35,2016-08-01 00:00:00.000,15:42:54,1
-71.08162471479649,42.320770095352906,1870109,REPORTED INJURIES   (P) (E) (F),769312.1,2942194.38,2016-08-01 00:00:00.000,15:58:46,1
-71.056516243339914,42.355511751158424,1870123,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),776036.55,2954889.16,2016-08-01 00:00:00.000,16:02:45,1
-71.050654118926133,42.355526205060286,1870332,PEDESTRIAN STRUCK   (P) (E) (F),777620.99,2954902.72,2016-08-01 00:00:00.000,17:25:59,1
-71.045570009660793,42.287892324876211,1870751,REPORTED INJURIES   (P) (E) (F),779126.48,2930263.12,2016-08-01 00:00:00.000,21:03:43,1
-71.125889755325844,42.369721132455453,1870929,REPORTED INJURIES   (P) (E) (F),757262.9,2959977.49,2016-08-01 00:00:00.000,22:48:35,1
-71.061039164086779,42.297228320266044,1871447,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),774923.36,2933643.37,2016-08-02 00:00:00.000,08:13:58,1
-71.062254151180468,42.292496069690188,1871533,PEDESTRIAN STRUCK - CONSCIOUS/MOVING   (P) (E) (F),774603.51,2931917.18,2016-08-02 00:00:00.000,08:59:33,1
-71.142962643370382,42.343814781189138,1871810,REPORTED INJURIES   (P) (E) (F),752688.82,2950516.9,2016-08-02 00:00:00.000,11:10:04,1
-71.126643540381991,42.285524661428063,1871848,PEDESTRIAN STRUCK   (P) (E) (F),757193.51,2929293.86,2016-08-02 00:00:00.000,11:26:54,1
-71.083314730695889,42.329491135043121,1871990,PEDESTRIAN STRUCK   (P) (E) (F),768839.53,2945370.24,2016-08-02 00:00:00.000,12:37:09,1
